3.59,0.0,1.0
3.5898188008824694,0.253695678626258,1.0
3.5892759331547714,0.5063698142949971,1.0
3.5883735827536434,0.7570049774416409,1.0
3.587115383125672,1.004591948724317,1.0
3.5855064005966852,1.2481337827939485,1.0
3.5835531139714467,1.4866498226413103,1.0
3.581263388445796,1.7191796483566866,1.0
3.5786464439362806,1.9447869444018748,1.0
3.5757128179548063,2.16256326982239,1.0
3.5724743231777953,2.3716317162185616,1.0
3.568943999880708,2.571150438746157,1.0
3.565136063429456,2.760316045928448,1.0
3.5610658470401417,2.9383668346301333,1.0
3.556749740037607,3.1045858571670273,1.0
3.552205121861408,3.258303808201343,1.0
3.547450292084945,3.3989017197980576,1.0
3.5425043967295413,3.5258134537903283,1.0
3.5373873511701697,3.6385279814180733,1.0
3.5321197599432685,3.7365914410604266,1.0
3.526722833779545,3.8196089657762955,1.0
3.5212183041958482,3.8872462732941666,1.0
3.515628335990024,3.939231012048832,1.0
3.509975437991091,3.9753538578450165,1.0
3.5042823724241368,3.995469356732032,1.0
3.4985720632548674,3.9994965106955003,1.0
3.492867503882889,3.9874191038077695,1.0
3.487191664555404,3.9592857675237307,1.0
3.481567399874133,3.915209784859115,1.0
3.4760173567678967,3.855368634239768,1.0
3.470563883301432,3.780003274858674,1.0
3.4652289386876185,3.6894171764183255,1.0
3.4600340048654803,3.5839750971653435,1.0
3.455,3.464101615137754,1.0
3.4501471942520503,3.3302794185390856,1.0
3.44549512815761,3.183047362123328,1.0
3.4410625339449243,3.022998297417033,1.0
3.436867260106431,2.850776685515451,1.0
3.432926199529182,2.667076002065167,1.0
3.429255221473149,2.4726359448824202,1.0
3.425869107671315,2.2682394554510834,1.0
3.422781492808852,2.0547095662936252,1.0
3.420004809621057,1.832906086909642,1.0
3.417550238831114,1.6037221416264544,1.0
3.4154276641292682,1.3680805733026755,1.0
3.413645632374695,1.1269302273657187,1.0
3.4122113191803134,0.8812421311461632,1.0
3.4111305000191243,0.6320055838933996,1.0
3.4104075269684224,0.38022417321672974,1.0
3.410045311185513,0.12691173399227063,1.0
3.410045311185513,-0.12691173399227143,1.0
3.4104075269684224,-0.3802241732167305,1.0
3.4111305000191243,-0.6320055838934003,1.0
3.4122113191803134,-0.8812421311461622,1.0
3.413645632374695,-1.1269302273657194,1.0
3.4154276641292682,-1.3680805733026746,1.0
3.417550238831114,-1.603722141626455,1.0
3.420004809621057,-1.8329060869096412,1.0
3.422781492808852,-2.0547095662936257,1.0
3.425869107671315,-2.2682394554510825,1.0
3.429255221473149,-2.472635944882421,1.0
3.432926199529182,-2.667076002065166,1.0
3.436867260106431,-2.8507766855154517,1.0
3.4410625339449243,-3.0229982974170326,1.0
3.44549512815761,-3.1830473621233284,1.0
3.45014719425205,-3.330279418539085,1.0
3.455,-3.4641016151377553,1.0
3.4600340048654803,-3.583975097165344,1.0
3.4652289386876185,-3.6894171764183255,1.0
3.470563883301432,-3.7800032748586734,1.0
3.4760173567678967,-3.8553686342397686,1.0
3.481567399874133,-3.915209784859115,1.0
3.487191664555404,-3.9592857675237307,1.0
3.492867503882889,-3.987419103807769,1.0
3.4985720632548674,-3.9994965106955003,1.0
3.5042823724241368,-3.995469356732032,1.0
3.509975437991091,-3.9753538578450165,1.0
3.515628335990024,-3.9392310120488325,1.0
3.5212183041958487,-3.8872462732941666,1.0
3.526722833779545,-3.8196089657762955,1.0
3.5321197599432685,-3.736591441060427,1.0
3.5373873511701697,-3.638527981418073,1.0
3.5425043967295413,-3.525813453790328,1.0
3.547450292084945,-3.3989017197980576,1.0
3.552205121861408,-3.2583038082013434,1.0
3.556749740037607,-3.1045858571670264,1.0
3.5610658470401417,-2.938366834630133,1.0
3.565136063429456,-2.760316045928448,1.0
3.568943999880708,-2.5711504387461583,1.0
3.5724743231777953,-2.3716317162185607,1.0
3.5757128179548063,-2.1625632698223898,1.0
3.5786464439362806,-1.9447869444018753,1.0
3.581263388445796,-1.7191796483566877,1.0
3.5835531139714467,-1.486649822641309,1.0
3.5855064005966852,-1.2481337827939483,1.0
3.587115383125672,-1.0045919487243176,1.0
3.588373582753644,-0.757004977441639,1.0
3.5892759331547714,-0.5063698142949962,1.0
3.5898188008824694,-0.2536956786262581,1.0
3.59,-9.797174393178826e-16,1.0
4.0,3.3,2.0
3.9919467058875377,3.3063423919656563,2.0
3.9678192513231814,3.312659245357375,2.0
3.927714789050827,3.3189251244360407,2.0
3.871794805585425,3.325114798718108,2.0
3.8002844709637817,3.3312033445698486,2.0
3.7134717320642903,3.3371662455660327,2.0
3.6117061531464847,3.342979491208917,2.0
3.4953975082791398,3.3486196736100466,2.0
3.365014131324725,3.3540640817455594,2.0
3.2210810301242345,3.359290792905464,2.0
3.064177772475912,3.364278760968654,2.0
2.8949361524202804,3.369007901148211,2.0
2.7140376462285287,3.373459170865753,2.0
2.52221066833809,3.3776146464291754,2.0
2.3202276382847926,3.3814575952050334,2.0
2.1089018704420095,3.384972542994951,2.0
1.8890842990907308,3.388145336344758,2.0
1.6616600520075457,3.3909631995354514,2.0
1.4275448863674876,3.3934147860265105,2.0
1.1876815013130997,3.395490224144407,2.0
0.9430357420377091,3.397181156832354,2.0
0.6945927106677217,3.3984807753012207,2.0
0.4433527996040444,3.399383846446125,2.0
0.19032766329496872,3.3998867339183008,2.0
-0.06346385533923211,3.3999874127673873,2.0
-0.31699982742715416,3.399685477595194,2.0
-0.5692593530931409,3.398982144188093,2.0
-0.819226672260763,3.3978802446214775,2.0
-1.0658952547601401,3.396384215855994,2.0
-1.3082718532696866,3.394500081871467,2.0
-1.5453805027725147,3.3922354294104577,2.0
-1.7762664504230965,3.3895993774291333,2.0
-2.000000000000001,3.3866025403784437,2.0
-2.215680255464441,3.383256985463477,2.0
-2.4224387485506673,3.379576184053083,2.0
-2.61944293578114,3.3755749574354255,2.0
-2.8058995508252855,3.3712694171378863,2.0
-2.9810577987030187,3.366676900051629,2.0
-3.14421237897115,3.3618158986220603,2.0
-3.2947063257193308,3.356705986386277,2.0
-3.4319336529399083,3.3513677391573404,2.0
-3.5553417946196935,3.3458226521727408,2.0
-3.6644338297282784,3.340093053540661,2.0
-3.7587704831436333,3.3342020143325666,2.0
-3.8379718944579895,3.328173255684143,2.0
-3.901719147541628,3.322031053278654,2.0
-3.949755554705577,3.315800139597335,2.0
